{ts '2013-12-30 00:00:00'}: Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2013-12-29 00:00:00'}: Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2013-12-29 00:00:00'}: Untriaged ColdFusion 10 bug count: 52. List: http://t.co/0ZLn7svQK3
{ts '2013-12-28 00:00:00'}: Untriaged ColdFusion 10 bug count: 51. List: http://t.co/0ZLn7svQK3
{ts '2013-12-27 00:00:00'}: Untriaged ColdFusion 10 bug count: 51. List: http://t.co/0ZLn7svQK3
{ts '2013-12-27 00:00:00'}: Untriaged ColdFusion 10 bug count: 50. List: http://t.co/0ZLn7svQK3
{ts '2013-12-27 00:00:00'}: Untriaged ColdFusion 10 bug count: 50. List: http://t.co/0ZLn7svQK3
{ts '2013-12-26 00:00:00'}: Untriaged ColdFusion 10 bug count: 50. List: http://t.co/0ZLn7svQK3
{ts '2013-12-25 00:00:00'}: Untriaged ColdFusion 10 bug count: 50. List: http://t.co/0ZLn7svQK3
{ts '2013-12-24 00:00:00'}: Untriaged ColdFusion 10 bug count: 50. List: http://t.co/0ZLn7svQK3
{ts '2013-12-23 00:00:00'}: Untriaged ColdFusion 10 bug count: 54. List: http://t.co/0ZLn7svQK3
{ts '2013-12-23 00:00:00'}: Untriaged ColdFusion 10 bug count: 53. List: http://t.co/0ZLn7svQK3
{ts '2013-12-22 00:00:00'}: Untriaged ColdFusion 10 bug count: 60. List: http://t.co/0ZLn7svQK3
{ts '2013-12-21 00:00:00'}: Untriaged ColdFusion 10 bug count: 61. List: http://t.co/0ZLn7svQK3
{ts '2013-12-21 00:00:00'}: Untriaged ColdFusion 10 bug count: 62. List: http://t.co/0ZLn7svQK3
{ts '2013-12-20 00:00:00'}: Untriaged ColdFusion 10 bug count: 64. List: http://t.co/0ZLn7svQK3
{ts '2013-12-20 00:00:00'}: Untriaged ColdFusion 10 bug count: 63. List: http://t.co/0ZLn7svQK3
{ts '2013-12-19 00:00:00'}: Untriaged ColdFusion 10 bug count: 64. List: http://t.co/0ZLn7svQK3
{ts '2013-12-19 00:00:00'}: Untriaged ColdFusion 10 bug count: 64. List: http://t.co/0ZLn7svQK3
{ts '2013-12-18 00:00:00'}: Untriaged ColdFusion 10 bug count: 68. List: http://t.co/0ZLn7svQK3
{ts '2013-12-18 00:00:00'}: Untriaged ColdFusion 10 bug count: 68. List: http://t.co/0ZLn7svQK3
{ts '2013-12-18 00:00:00'}: Untriaged ColdFusion 10 bug count: 69. List: http://t.co/0ZLn7svQK3
{ts '2013-12-18 00:00:00'}: Untriaged ColdFusion 10 bug count: 73. List: http://t.co/0ZLn7svQK3
{ts '2013-12-17 00:00:00'}: Untriaged ColdFusion 10 bug count: 73. List: http://t.co/0ZLn7svQK3
{ts '2013-12-17 00:00:00'}: Untriaged ColdFusion 10 bug count: 73. List: http://t.co/0ZLn7svQK3
{ts '2013-12-17 00:00:00'}: Untriaged ColdFusion 10 bug count: 75. List: http://t.co/0ZLn7svQK3
{ts '2013-12-16 00:00:00'}: Untriaged ColdFusion 10 bug count: 79. List: http://t.co/0ZLn7svQK3
{ts '2013-12-16 00:00:00'}: Untriaged ColdFusion 10 bug count: 80. List: http://t.co/0ZLn7svQK3
{ts '2013-12-15 00:00:00'}: Untriaged ColdFusion 10 bug count: 87. List: http://t.co/0ZLn7svQK3
{ts '2013-12-15 00:00:00'}: Untriaged ColdFusion 10 bug count: 87. List: http://t.co/0ZLn7svQK3
{ts '2013-12-14 00:00:00'}: Untriaged ColdFusion 10 bug count: 87. List: http://t.co/0ZLn7svQK3
{ts '2013-12-13 00:00:00'}: Untriaged ColdFusion 10 bug count: 87. List: http://t.co/0ZLn7svQK3
{ts '2013-12-13 00:00:00'}: Untriaged ColdFusion 10 bug count: 87. List: http://t.co/0ZLn7svQK3
{ts '2013-12-13 00:00:00'}: Just FYI, I'm also now sending updates every six hour of the count of untriaged ColdFusion 10 bugs, as per this list: http://t.co/VoS9zrLtsO
{ts '2013-12-13 00:00:00'}: Untriaged ColdFusion 10 bug count: 87
